'Elevation', 'Aspect', 'Slope', 'HydroH', 'HydroV', 'RoadH', 'Shade9', 'Shade12', 'Shade15', 'FireH', 'ftype'
2913.0, 16.0, 11.0, 457.0, 58.0, 3974.0, 211.0, 217.0, 142.0, 5568.0,Lodgepole
2813.0, 48.0, 7.0, 201.0, 35.0, 3018.0, 223.0, 225.0, 137.0, 4729.0,Lodgepole
2530.0, 149.0, 1.0, 319.0, 51.0, 234.0, 221.0, 238.0, 154.0, 2726.0,Lodgepole
3260.0, 45.0, 7.0, 503.0, 69.0, 3558.0, 222.0, 225.0, 138.0, 2531.0,Spruce
3047.0, 90.0, 3.0, 870.0, 128.0, 5484.0, 224.0, 234.0, 146.0, 5635.0,Lodgepole
2955.0, 60.0, 20.0, 201.0, 33.0, 4934.0, 231.0, 195.0, 88.0, 3248.0,Spruce
2893.0, 77.0, 13.0, 85.0, 7.0, 6012.0, 236.0, 215.0, 107.0, 4682.0,Lodgepole
2965.0, 38.0, 24.0, 247.0, 49.0, 4883.0, 212.0, 181.0, 92.0, 3315.0,Spruce
3037.0, 230.0, 15.0, 570.0, 151.0, 5985.0, 196.0, 252.0, 191.0, 5238.0,Lodgepole
3027.0, 152.0, 10.0, 792.0, 108.0, 5316.0, 233.0, 240.0, 138.0, 5912.0,Lodgepole
2756.0, 70.0, 16.0, 120.0, 35.0, 2501.0, 235.0, 208.0, 100.0, 4210.0,Lodgepole
2939.0, 325.0, 6.0, 510.0, 62.0, 4078.0, 206.0, 234.0, 167.0, 5584.0,Lodgepole
3198.0, 126.0, 9.0, 418.0, 23.0, 4200.0, 235.0, 234.0, 130.0, 2858.0,Spruce
3195.0, 90.0, 7.0, 362.0, 20.0, 4243.0, 231.0, 229.0, 132.0, 2880.0,Spruce
2975.0, 222.0, 6.0, 360.0, 89.0, 5719.0, 213.0, 245.0, 169.0, 4519.0,Lodgepole
2890.0, 84.0, 13.0, 30.0, 4.0, 5918.0, 238.0, 218.0, 108.0, 4761.0,Lodgepole
3018.0, 109.0, 10.0, 815.0, 132.0, 5833.0, 238.0, 229.0, 121.0, 5486.0,Lodgepole
3011.0, 85.0, 5.0, 842.0, 85.0, 5389.0, 228.0, 231.0, 137.0, 5975.0,Lodgepole
3221.0, 79.0, 16.0, 618.0, 20.0, 3968.0, 239.0, 210.0, 96.0, 2868.0,Spruce
3004.0, 135.0, 7.0, 811.0, 78.0, 5383.0, 231.0, 237.0, 138.0, 6017.0,Lodgepole
2572.0, 49.0, 20.0, 384.0, 53.0, 391.0, 224.0, 192.0, 94.0, 2509.0,Lodgepole
3260.0, 128.0, 11.0, 743.0, 46.0, 3824.0, 238.0, 233.0, 124.0, 2854.0,Spruce
3168.0, 25.0, 4.0, 30.0, 0.0, 4426.0, 218.0, 231.0, 150.0, 3180.0,Spruce
2878.0, 349.0, 12.0, 67.0, 0.0, 3489.0, 198.0, 220.0, 161.0, 4924.0,Lodgepole
3198.0, 9.0, 8.0, 301.0, 23.0, 4099.0, 211.0, 224.0, 150.0, 3076.0,Spruce
2975.0, 260.0, 8.0, 391.0, 66.0, 6071.0, 200.0, 245.0, 183.0, 5262.0,Lodgepole
3178.0, 38.0, 10.0, 0.0, 0.0, 4286.0, 220.0, 217.0, 131.0, 3248.0,Spruce
2995.0, 176.0, 10.0, 690.0, 86.0, 6068.0, 226.0, 246.0, 152.0, 5533.0,Lodgepole
2913.0, 144.0, 8.0, 210.0, 20.0, 5478.0, 232.0, 239.0, 139.0, 4733.0,Lodgepole
2982.0, 175.0, 9.0, 424.0, 56.0, 5267.0, 225.0, 245.0, 153.0, 6500.0,Spruce
2945.0, 209.0, 12.0, 362.0, 36.0, 5877.0, 211.0, 251.0, 173.0, 5354.0,Lodgepole
2995.0, 143.0, 2.0, 631.0, 23.0, 5459.0, 223.0, 238.0, 151.0, 6349.0,Spruce
2942.0, 0.0, 3.0, 0.0, 0.0, 4830.0, 215.0, 233.0, 156.0, 6062.0,Lodgepole
2945.0, 288.0, 5.0, 0.0, 0.0, 4801.0, 205.0, 239.0, 173.0, 6034.0,Lodgepole
2959.0, 288.0, 8.0, 120.0, 14.0, 4683.0, 199.0, 240.0, 180.0, 5920.0,Lodgepole
2796.0, 114.0, 13.0, 60.0, 8.0, 2599.0, 242.0, 226.0, 111.0, 3934.0,Lodgepole
2785.0, 315.0, 2.0, 60.0, -2.0, 2486.0, 214.0, 237.0, 161.0, 3829.0,Lodgepole
2784.0, 325.0, 17.0, 153.0, 33.0, 1798.0, 177.0, 220.0, 182.0, 3198.0,Lodgepole
2789.0, 320.0, 15.0, 182.0, 50.0, 1771.0, 181.0, 225.0, 183.0, 3174.0,Lodgepole
2922.0, 162.0, 19.0, 240.0, 22.0, 5076.0, 235.0, 241.0, 129.0, 4536.0,Lodgepole
3008.0, 135.0, 3.0, 931.0, 36.0, 5727.0, 224.0, 238.0, 150.0, 6096.0,Lodgepole
2978.0, 73.0, 10.0, 323.0, 49.0, 5160.0, 232.0, 221.0, 121.0, 6368.0,Lodgepole
2892.0, 54.0, 11.0, 134.0, 12.0, 3178.0, 226.0, 217.0, 123.0, 4457.0,Lodgepole
2521.0, 45.0, 10.0, 42.0, 2.0, 408.0, 223.0, 218.0, 129.0, 2066.0,Lodgepole
2985.0, 72.0, 7.0, 497.0, 13.0, 5372.0, 228.0, 227.0, 133.0, 6482.0,Spruce
3057.0, 39.0, 19.0, 626.0, 144.0, 4435.0, 217.0, 196.0, 107.0, 3955.0,Spruce
2829.0, 78.0, 9.0, 60.0, 8.0, 2941.0, 232.0, 223.0, 123.0, 4187.0,Lodgepole
3201.0, 331.0, 5.0, 0.0, 0.0, 4002.0, 208.0, 234.0, 164.0, 3460.0,Spruce
3136.0, 329.0, 13.0, 789.0, -13.0, 4228.0, 187.0, 223.0, 175.0, 3798.0,Spruce
2548.0, 355.0, 14.0, 60.0, 7.0, 551.0, 197.0, 215.0, 155.0, 2058.0,Lodgepole
2962.0, 89.0, 9.0, 42.0, 3.0, 4891.0, 234.0, 225.0, 122.0, 6046.0,Lodgepole
2808.0, 15.0, 13.0, 201.0, 20.0, 2431.0, 208.0, 213.0, 141.0, 3651.0,Lodgepole
2749.0, 87.0, 12.0, 516.0, 43.0, 1499.0, 238.0, 220.0, 111.0, 2797.0,Lodgepole
3155.0, 328.0, 14.0, 849.0, -19.0, 4184.0, 185.0, 222.0, 177.0, 3871.0,Spruce
2991.0, 285.0, 11.0, 849.0, 98.0, 5939.0, 189.0, 240.0, 191.0, 6068.0,Lodgepole
2968.0, 108.0, 5.0, 306.0, 49.0, 4113.0, 229.0, 234.0, 138.0, 5265.0,Lodgepole
2932.0, 77.0, 13.0, 108.0, 21.0, 3911.0, 236.0, 216.0, 108.0, 5067.0,Lodgepole
2808.0, 356.0, 7.0, 153.0, 3.0, 2592.0, 209.0, 227.0, 157.0, 3757.0,Lodgepole
2794.0, 106.0, 4.0, 210.0, 37.0, 1888.0, 227.0, 234.0, 142.0, 3079.0,Spruce
3080.0, 24.0, 17.0, 659.0, 167.0, 4377.0, 208.0, 201.0, 125.0, 4176.0,Spruce
2936.0, 52.0, 16.0, 180.0, 27.0, 4656.0, 227.0, 203.0, 105.0, 4456.0,Spruce
2913.0, 261.0, 10.0, 313.0, 10.0, 5706.0, 197.0, 245.0, 187.0, 5517.0,Lodgepole
2919.0, 232.0, 8.0, 323.0, 19.0, 5728.0, 207.0, 248.0, 178.0, 5539.0,Lodgepole
2978.0, 257.0, 6.0, 85.0, 13.0, 4795.0, 205.0, 244.0, 177.0, 5905.0,Lodgepole
2574.0, 312.0, 14.0, 134.0, 32.0, 636.0, 183.0, 229.0, 187.0, 1924.0,Lodgepole
3142.0, 59.0, 21.0, 730.0, -32.0, 4155.0, 231.0, 192.0, 85.0, 4070.0,Spruce
2804.0, 15.0, 10.0, 212.0, 47.0, 1917.0, 211.0, 219.0, 144.0, 3031.0,Spruce
2595.0, 9.0, 14.0, 42.0, 19.0, 799.0, 204.0, 212.0, 144.0, 2010.0,Lodgepole
2929.0, 232.0, 8.0, 366.0, 33.0, 5835.0, 208.0, 247.0, 177.0, 5776.0,Lodgepole
3001.0, 246.0, 9.0, 764.0, 101.0, 5961.0, 201.0, 247.0, 184.0, 6227.0,Lodgepole
2813.0, 94.0, 7.0, 371.0, 56.0, 1800.0, 231.0, 230.0, 132.0, 2872.0,Lodgepole
2988.0, 342.0, 6.0, 192.0, 26.0, 4805.0, 208.0, 231.0, 162.0, 5836.0,Lodgepole
3175.0, 59.0, 18.0, 612.0, 0.0, 4042.0, 231.0, 200.0, 96.0, 4184.0,Spruce
2861.0, 0.0, 6.0, 134.0, 10.0, 2980.0, 211.0, 228.0, 155.0, 3972.0,Lodgepole
2804.0, 61.0, 7.0, 362.0, 10.0, 1838.0, 226.0, 225.0, 133.0, 2825.0,Lodgepole
3001.0, 78.0, 10.0, 335.0, 29.0, 5320.0, 234.0, 221.0, 118.0, 6310.0,Spruce
2914.0, 141.0, 9.0, 277.0, 18.0, 3471.0, 234.0, 238.0, 135.0, 4430.0,Lodgepole
2668.0, 41.0, 17.0, 283.0, 68.0, 1276.0, 219.0, 200.0, 110.0, 2240.0,Lodgepole
3185.0, 129.0, 12.0, 481.0, 10.0, 3899.0, 240.0, 233.0, 121.0, 4273.0,Spruce
2913.0, 216.0, 9.0, 268.0, 20.0, 5715.0, 211.0, 249.0, 173.0, 5983.0,Spruce
3168.0, 72.0, 5.0, 418.0, -6.0, 3855.0, 226.0, 230.0, 138.0, 4394.0,Spruce
2955.0, 30.0, 9.0, 30.0, 3.0, 4478.0, 218.0, 220.0, 137.0, 5370.0,Lodgepole
2932.0, 100.0, 7.0, 30.0, -6.0, 4280.0, 232.0, 231.0, 131.0, 5166.0,Lodgepole
3234.0, 0.0, 11.0, 658.0, 26.0, 3589.0, 204.0, 220.0, 153.0, 4109.0,Spruce
3201.0, 53.0, 7.0, 488.0, 26.0, 3667.0, 224.0, 225.0, 135.0, 4255.0,Spruce
2903.0, 236.0, 5.0, 212.0, 10.0, 5656.0, 211.0, 244.0, 171.0, 6046.0,Spruce
2874.0, 352.0, 2.0, 400.0, 19.0, 2869.0, 216.0, 236.0, 157.0, 3653.0,Lodgepole
2903.0, 254.0, 6.0, 212.0, 3.0, 5689.0, 206.0, 244.0, 176.0, 6195.0,Spruce
2800.0, 45.0, 12.0, 0.0, 0.0, 2244.0, 223.0, 214.0, 124.0, 2958.0,Spruce
3257.0, 336.0, 9.0, 693.0, 52.0, 3443.0, 199.0, 227.0, 167.0, 4246.0,Spruce
3188.0, 278.0, 5.0, 210.0, 13.0, 3634.0, 206.0, 241.0, 173.0, 4526.0,Spruce
2952.0, 62.0, 8.0, 192.0, 30.0, 4487.0, 227.0, 223.0, 130.0, 5251.0,Lodgepole
2932.0, 237.0, 16.0, 342.0, 36.0, 5797.0, 189.0, 252.0, 198.0, 6409.0,Spruce
3050.0, 281.0, 4.0, 630.0, 85.0, 5540.0, 209.0, 240.0, 169.0, 6162.0,Lodgepole
2955.0, 285.0, 11.0, 212.0, 19.0, 4302.0, 188.0, 240.0, 192.0, 5057.0,Lodgepole
2791.0, 41.0, 17.0, 458.0, -18.0, 1740.0, 220.0, 201.0, 111.0, 2294.0,Lodgepole
3172.0, 162.0, 3.0, 180.0, 7.0, 3632.0, 222.0, 240.0, 153.0, 4624.0,Spruce
3116.0, 69.0, 14.0, 297.0, -6.0, 3870.0, 234.0, 212.0, 107.0, 4802.0,Spruce
2895.0, 51.0, 10.0, 162.0, 0.0, 3326.0, 225.0, 219.0, 127.0, 4002.0,Lodgepole
3182.0, 122.0, 6.0, 134.0, 7.0, 3510.0, 230.0, 235.0, 138.0, 4585.0,Spruce
3024.0, 81.0, 9.0, 218.0, 49.0, 4152.0, 233.0, 224.0, 123.0, 5114.0,Lodgepole
2962.0, 251.0, 9.0, 480.0, 66.0, 5863.0, 201.0, 246.0, 183.0, 6356.0,Lodgepole
2978.0, 27.0, 4.0, 192.0, 13.0, 4780.0, 218.0, 230.0, 149.0, 5502.0,Lodgepole
2952.0, 40.0, 12.0, 323.0, 0.0, 4558.0, 221.0, 213.0, 124.0, 5268.0,Lodgepole
2945.0, 348.0, 13.0, 255.0, 32.0, 3768.0, 194.0, 217.0, 161.0, 4425.0,Lodgepole
3149.0, 188.0, 7.0, 134.0, 17.0, 3718.0, 221.0, 245.0, 159.0, 4831.0,Spruce
2833.0, 150.0, 15.0, 242.0, 23.0, 1953.0, 238.0, 238.0, 126.0, 2407.0,Spruce
3136.0, 185.0, 10.0, 42.0, 4.0, 3623.0, 222.0, 248.0, 158.0, 4858.0,Spruce
2851.0, 49.0, 13.0, 268.0, 46.0, 2538.0, 225.0, 211.0, 118.0, 3037.0,Lodgepole
2933.0, 111.0, 8.0, 300.0, 20.0, 3644.0, 234.0, 231.0, 129.0, 4221.0,Lodgepole
2810.0, 110.0, 6.0, 421.0, 0.0, 1871.0, 230.0, 234.0, 138.0, 2178.0,Spruce
3267.0, 85.0, 10.0, 484.0, 62.0, 3194.0, 235.0, 223.0, 119.0, 4518.0,Spruce
3188.0, 30.0, 16.0, 85.0, 13.0, 3340.0, 213.0, 203.0, 121.0, 4753.0,Spruce
2955.0, 37.0, 5.0, 426.0, 42.0, 3905.0, 220.0, 229.0, 145.0, 4475.0,Lodgepole
3001.0, 276.0, 9.0, 752.0, 103.0, 5893.0, 197.0, 242.0, 184.0, 6012.0,Lodgepole
3008.0, 281.0, 10.0, 780.0, 110.0, 5864.0, 194.0, 241.0, 187.0, 5998.0,Lodgepole
2942.0, 28.0, 5.0, 391.0, 29.0, 3707.0, 218.0, 230.0, 148.0, 4228.0,Lodgepole
2921.0, 331.0, 9.0, 395.0, 8.0, 3516.0, 200.0, 230.0, 169.0, 4024.0,Lodgepole
2985.0, 315.0, 5.0, 361.0, 20.0, 5023.0, 206.0, 235.0, 169.0, 5570.0,Lodgepole
2978.0, 289.0, 14.0, 570.0, 42.0, 4480.0, 179.0, 238.0, 198.0, 5007.0,Lodgepole
2889.0, 51.0, 20.0, 362.0, 66.0, 2689.0, 225.0, 193.0, 94.0, 3049.0,Lodgepole
2814.0, 103.0, 3.0, 210.0, 4.0, 2145.0, 225.0, 235.0, 145.0, 2316.0,Lodgepole
2938.0, 127.0, 9.0, 408.0, 107.0, 2896.0, 236.0, 234.0, 128.0, 3239.0,Lodgepole
2828.0, 95.0, 11.0, 127.0, 15.0, 2467.0, 238.0, 224.0, 116.0, 2714.0,Lodgepole
3146.0, 95.0, 12.0, 240.0, -28.0, 3287.0, 239.0, 222.0, 112.0, 5052.0,Spruce
2977.0, 94.0, 8.0, 466.0, 12.0, 4283.0, 232.0, 229.0, 129.0, 4676.0,Lodgepole
3034.0, 45.0, 2.0, 680.0, 46.0, 5544.0, 220.0, 234.0, 151.0, 5490.0,Lodgepole
3083.0, 61.0, 19.0, 192.0, -9.0, 3320.0, 232.0, 197.0, 90.0, 5380.0,Spruce
3044.0, 23.0, 5.0, 210.0, -25.0, 3481.0, 217.0, 228.0, 148.0, 5476.0,Spruce
2982.0, 90.0, 8.0, 242.0, -35.0, 3695.0, 232.0, 228.0, 129.0, 5609.0,Spruce
2901.0, 176.0, 15.0, 256.0, 49.0, 3181.0, 226.0, 247.0, 149.0, 3360.0,Lodgepole
2995.0, 66.0, 6.0, 247.0, 13.0, 4770.0, 227.0, 227.0, 135.0, 5126.0,Lodgepole
2528.0, 151.0, 6.0, 108.0, 4.0, 598.0, 228.0, 240.0, 145.0, 390.0,Lodgepole
3188.0, 112.0, 8.0, 60.0, 3.0, 2880.0, 235.0, 231.0, 128.0, 5166.0,Spruce
2939.0, 243.0, 24.0, 400.0, 41.0, 5619.0, 164.0, 250.0, 217.0, 5753.0,Lodgepole
3008.0, 215.0, 11.0, 696.0, 112.0, 5880.0, 209.0, 251.0, 176.0, 5600.0,Lodgepole
3021.0, 238.0, 9.0, 815.0, 125.0, 5855.0, 204.0, 248.0, 181.0, 5543.0,Lodgepole
2937.0, 80.0, 11.0, 330.0, 15.0, 4094.0, 234.0, 221.0, 118.0, 4354.0,Lodgepole
2844.0, 317.0, 10.0, 67.0, 20.0, 2758.0, 194.0, 231.0, 178.0, 2724.0,Lodgepole
2781.0, 13.0, 3.0, 351.0, 25.0, 2148.0, 216.0, 233.0, 154.0, 1707.0,Lodgepole
2945.0, 252.0, 18.0, 421.0, 47.0, 5615.0, 176.0, 249.0, 209.0, 5686.0,Lodgepole
2857.0, 143.0, 12.0, 85.0, 8.0, 3111.0, 238.0, 237.0, 127.0, 3161.0,Lodgepole
3021.0, 53.0, 7.0, 258.0, -12.0, 3544.0, 224.0, 224.0, 134.0, 5720.0,Spruce
2919.0, 141.0, 3.0, 192.0, 3.0, 3992.0, 225.0, 238.0, 149.0, 6047.0,Spruce
2800.0, 185.0, 9.0, 170.0, 22.0, 2382.0, 222.0, 246.0, 158.0, 2001.0,Lodgepole
2773.0, 151.0, 18.0, 350.0, 119.0, 1680.0, 240.0, 237.0, 119.0, 983.0,Aspen
2759.0, 144.0, 17.0, 300.0, 105.0, 1590.0, 242.0, 234.0, 115.0, 895.0,Aspen
2714.0, 117.0, 20.0, 242.0, 93.0, 1470.0, 250.0, 217.0, 85.0, 779.0,Aspen
2671.0, 109.0, 26.0, 175.0, 55.0, 1350.0, 253.0, 200.0, 58.0, 664.0,Aspen
2975.0, 126.0, 9.0, 120.0, 3.0, 4763.0, 235.0, 234.0, 130.0, 4928.0,Lodgepole
2775.0, 148.0, 19.0, 335.0, 101.0, 1770.0, 242.0, 234.0, 113.0, 1061.0,Aspen
2746.0, 149.0, 18.0, 268.0, 92.0, 1620.0, 240.0, 236.0, 119.0, 912.0,Aspen
2743.0, 148.0, 19.0, 255.0, 89.0, 1590.0, 242.0, 235.0, 114.0, 883.0,Aspen
2717.0, 108.0, 16.0, 201.0, 79.0, 1500.0, 246.0, 220.0, 98.0, 794.0,Aspen
2751.0, 136.0, 14.0, 277.0, 77.0, 1680.0, 241.0, 234.0, 119.0, 967.0,Aspen
2739.0, 131.0, 14.0, 242.0, 75.0, 1620.0, 242.0, 232.0, 116.0, 908.0,Aspen
2733.0, 133.0, 16.0, 228.0, 79.0, 1590.0, 244.0, 231.0, 111.0, 878.0,Aspen
2716.0, 117.0, 15.0, 175.0, 62.0, 1500.0, 245.0, 225.0, 105.0, 789.0,Aspen
2611.0, 99.0, 14.0, 30.0, 2.0, 1200.0, 243.0, 220.0, 103.0, 495.0,Aspen
3073.0, 123.0, 11.0, 0.0, 0.0, 3060.0, 239.0, 231.0, 121.0, 5654.0,Spruce
3060.0, 167.0, 18.0, 95.0, 16.0, 3251.0, 232.0, 244.0, 136.0, 5755.0,Lodgepole
2899.0, 120.0, 8.0, 162.0, 19.0, 3944.0, 234.0, 234.0, 132.0, 4034.0,Lodgepole
2861.0, 107.0, 8.0, 30.0, 0.0, 3434.0, 234.0, 231.0, 129.0, 3406.0,Lodgepole
2853.0, 351.0, 3.0, 0.0, 0.0, 3342.0, 214.0, 234.0, 158.0, 3287.0,Lodgepole
2785.0, 202.0, 8.0, 134.0, 18.0, 2429.0, 217.0, 247.0, 165.0, 1860.0,Lodgepole
2723.0, 127.0, 16.0, 190.0, 69.0, 1560.0, 245.0, 228.0, 108.0, 845.0,Aspen
2656.0, 110.0, 23.0, 85.0, 35.0, 1350.0, 252.0, 208.0, 72.0, 636.0,Aspen
3064.0, 194.0, 10.0, 30.0, 4.0, 3111.0, 218.0, 249.0, 164.0, 5721.0,Spruce
3050.0, 167.0, 16.0, 67.0, 6.0, 3229.0, 231.0, 244.0, 140.0, 5783.0,Lodgepole
3004.0, 141.0, 13.0, 124.0, 3.0, 3500.0, 239.0, 236.0, 124.0, 5934.0,Lodgepole
2952.0, 58.0, 10.0, 201.0, 16.0, 3736.0, 228.0, 218.0, 123.0, 6078.0,Lodgepole
3034.0, 68.0, 12.0, 362.0, 43.0, 5550.0, 232.0, 216.0, 114.0, 5100.0,Spruce
2703.0, 130.0, 20.0, 127.0, 49.0, 1500.0, 248.0, 225.0, 97.0, 780.0,Aspen
2685.0, 128.0, 23.0, 95.0, 31.0, 1440.0, 251.0, 218.0, 81.0, 722.0,Aspen
2661.0, 119.0, 25.0, 67.0, 23.0, 1380.0, 253.0, 210.0, 70.0, 663.0,Aspen
3057.0, 101.0, 4.0, 0.0, 0.0, 3069.0, 226.0, 234.0, 144.0, 5740.0,Spruce
3050.0, 139.0, 13.0, 30.0, -3.0, 3127.0, 240.0, 235.0, 123.0, 5770.0,Spruce
3060.0, 342.0, 5.0, 495.0, 69.0, 5700.0, 209.0, 232.0, 161.0, 5139.0,Spruce
2945.0, 49.0, 14.0, 0.0, 0.0, 4671.0, 225.0, 208.0, 114.0, 4737.0,Spruce
2704.0, 123.0, 18.0, 124.0, 40.0, 1530.0, 247.0, 224.0, 99.0, 797.0,Aspen
2676.0, 129.0, 24.0, 67.0, 22.0, 1440.0, 251.0, 217.0, 79.0, 713.0,Aspen
2621.0, 81.0, 14.0, 0.0, 0.0, 1290.0, 238.0, 214.0, 103.0, 571.0,Aspen
3060.0, 45.0, 13.0, 30.0, 3.0, 3046.0, 223.0, 211.0, 120.0, 5768.0,Spruce
2975.0, 136.0, 15.0, 124.0, 7.0, 3543.0, 243.0, 232.0, 114.0, 6039.0,Lodgepole
3067.0, 21.0, 4.0, 518.0, 76.0, 5739.0, 217.0, 231.0, 151.0, 5125.0,Spruce
2719.0, 128.0, 16.0, 150.0, 45.0, 1621.0, 244.0, 229.0, 109.0, 874.0,Aspen
2638.0, 86.0, 15.0, 0.0, 0.0, 1351.0, 241.0, 213.0, 98.0, 618.0,Aspen
2700.0, 115.0, 19.0, 67.0, 26.0, 1533.0, 249.0, 218.0, 90.0, 779.0,Aspen
2673.0, 108.0, 22.0, 42.0, 9.0, 1473.0, 251.0, 208.0, 72.0, 721.0,Aspen
2654.0, 71.0, 11.0, 0.0, 0.0, 1413.0, 233.0, 218.0, 115.0, 664.0,Aspen
2664.0, 50.0, 12.0, 0.0, 0.0, 1445.0, 225.0, 214.0, 122.0, 684.0,Aspen
3050.0, 80.0, 8.0, 360.0, 59.0, 5638.0, 231.0, 225.0, 127.0, 4978.0,Spruce
2858.0, 125.0, 8.0, 268.0, 7.0, 3288.0, 233.0, 235.0, 134.0, 3034.0,Lodgepole
2854.0, 163.0, 9.0, 285.0, 5.0, 3246.0, 229.0, 243.0, 146.0, 2974.0,Lodgepole
3047.0, 56.0, 11.0, 95.0, 29.0, 3182.0, 227.0, 218.0, 123.0, 5994.0,Spruce
2873.0, 351.0, 6.0, 201.0, 11.0, 3459.0, 210.0, 230.0, 159.0, 3242.0,Lodgepole
2680.0, 23.0, 12.0, 0.0, 0.0, 1511.0, 213.0, 214.0, 136.0, 730.0,Aspen
2676.0, 9.0, 14.0, 30.0, 2.0, 1481.0, 204.0, 212.0, 144.0, 700.0,Aspen
2678.0, 9.0, 15.0, 42.0, 7.0, 1421.0, 202.0, 209.0, 142.0, 641.0,Aspen
2839.0, 120.0, 9.0, 190.0, 23.0, 3055.0, 236.0, 233.0, 128.0, 2612.0,Lodgepole
2792.0, 86.0, 7.0, 228.0, 4.0, 2862.0, 230.0, 229.0, 132.0, 2282.0,Lodgepole
3103.0, 74.0, 11.0, 201.0, 49.0, 2870.0, 233.0, 219.0, 116.0, 5920.0,Spruce
2995.0, 6.0, 14.0, 201.0, 13.0, 5167.0, 202.0, 213.0, 146.0, 4670.0,Lodgepole
2702.0, 90.0, 1.0, 0.0, 0.0, 1727.0, 221.0, 236.0, 151.0, 932.0,Lodgepole
2991.0, 282.0, 8.0, 268.0, 32.0, 5024.0, 198.0, 241.0, 182.0, 4582.0,Spruce
3004.0, 31.0, 6.0, 180.0, 13.0, 5222.0, 219.0, 228.0, 145.0, 4624.0,Lodgepole
2919.0, 117.0, 6.0, 150.0, 0.0, 3903.0, 231.0, 234.0, 136.0, 6349.0,Lodgepole
2945.0, 258.0, 14.0, 376.0, 45.0, 5535.0, 186.0, 247.0, 199.0, 5134.0,Lodgepole
3054.0, 270.0, 1.0, 390.0, 63.0, 5742.0, 215.0, 239.0, 161.0, 4830.0,Lodgepole
2978.0, 75.0, 5.0, 295.0, 50.0, 4847.0, 227.0, 230.0, 137.0, 4455.0,Spruce
2915.0, 81.0, 8.0, 0.0, 0.0, 4345.0, 231.0, 226.0, 128.0, 4260.0,Lodgepole
2756.0, 30.0, 4.0, 150.0, 2.0, 2571.0, 218.0, 231.0, 149.0, 1770.0,Lodgepole
2717.0, 155.0, 4.0, 0.0, 0.0, 2037.0, 224.0, 240.0, 150.0, 1230.0,Lodgepole
2928.0, 315.0, 1.0, 150.0, 23.0, 4194.0, 215.0, 237.0, 160.0, 4050.0,Lodgepole
2770.0, 95.0, 3.0, 258.0, 7.0, 2813.0, 224.0, 235.0, 147.0, 2011.0,Lodgepole
2656.0, 77.0, 23.0, 283.0, -23.0, 1320.0, 242.0, 190.0, 66.0, 518.0,Lodgepole
2750.0, 124.0, 5.0, 150.0, 9.0, 2370.0, 229.0, 236.0, 140.0, 1565.0,Lodgepole
2907.0, 45.0, 7.0, 350.0, 13.0, 4041.0, 222.0, 225.0, 138.0, 3783.0,Lodgepole
2781.0, 65.0, 13.0, 42.0, 6.0, 3162.0, 232.0, 214.0, 112.0, 2465.0,Lodgepole
2715.0, 203.0, 5.0, 124.0, -1.0, 1920.0, 217.0, 245.0, 164.0, 1120.0,Lodgepole
2968.0, 338.0, 11.0, 216.0, 23.0, 3426.0, 196.0, 225.0, 167.0, 6508.0,Spruce
2739.0, 130.0, 8.0, 134.0, 26.0, 2160.0, 234.0, 236.0, 133.0, 1366.0,Lodgepole
2922.0, 129.0, 3.0, 218.0, 18.0, 4283.0, 225.0, 237.0, 147.0, 4027.0,Lodgepole
2792.0, 101.0, 6.0, 108.0, 29.0, 3180.0, 230.0, 232.0, 135.0, 2442.0,Lodgepole
3064.0, 90.0, 8.0, 371.0, 23.0, 2822.0, 232.0, 228.0, 129.0, 6357.0,Spruce
3041.0, 243.0, 14.0, 513.0, 50.0, 5911.0, 192.0, 250.0, 195.0, 4636.0,Lodgepole
2888.0, 32.0, 8.0, 470.0, 72.0, 3700.0, 219.0, 224.0, 141.0, 3164.0,Lodgepole
3080.0, 180.0, 1.0, 247.0, 39.0, 2715.0, 219.0, 239.0, 157.0, 6347.0,Spruce
2613.0, 132.0, 27.0, 170.0, 55.0, 1260.0, 251.0, 215.0, 73.0, 558.0,Lodgepole
2978.0, 135.0, 4.0, 108.0, 13.0, 3247.0, 226.0, 238.0, 146.0, 6576.0,Spruce
2952.0, 353.0, 12.0, 0.0, 0.0, 4928.0, 200.0, 219.0, 157.0, 4105.0,Spruce
2773.0, 81.0, 14.0, 108.0, 24.0, 3019.0, 238.0, 215.0, 106.0, 2338.0,Lodgepole
3057.0, 90.0, 8.0, 390.0, 16.0, 2783.0, 232.0, 228.0, 129.0, 6452.0,Spruce
3064.0, 45.0, 16.0, 228.0, 60.0, 5623.0, 223.0, 203.0, 110.0, 4361.0,Lodgepole
2742.0, 174.0, 9.0, 268.0, 23.0, 2455.0, 226.0, 245.0, 152.0, 1725.0,Lodgepole
2677.0, 167.0, 16.0, 85.0, 9.0, 1680.0, 231.0, 244.0, 140.0, 953.0,Lodgepole
2567.0, 140.0, 18.0, 60.0, 9.0, 1110.0, 244.0, 232.0, 110.0, 492.0,Lodgepole
2739.0, 142.0, 6.0, 228.0, 20.0, 2465.0, 229.0, 239.0, 143.0, 1761.0,Lodgepole
3001.0, 267.0, 14.0, 641.0, 101.0, 5749.0, 182.0, 245.0, 201.0, 4570.0,Lodgepole
3014.0, 5.0, 31.0, 95.0, 54.0, 4950.0, 165.0, 164.0, 123.0, 3973.0,Spruce
